search URL:,https://patents.google.com/?q=%28G21B+NOT+G21B3%252f00%29&before=priority:20240308&after=priority:20200101&clustered=true&dups=language&sort=old
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
RU-201966-U1,VACUUM CHAMBER OF A THERMONUCLEAR REACTOR WITH OUTER SHELL COOLING ,"Федеральное государственное бюджетное учреждение ""Национальный исследовательский центр ""Курчатовский институт""","Борис Васильевич Кутеев, Александр Юрьевич Пашков, Юрий Сергеевич Шпанский",2020-09-30,2020-09-30,2021-01-25,2021-01-25,https://patents.google.com/patent/RU201966U1/en,https://patentimages.storage.googleapis.com/19/30/a1/575b3d4cf7cb20/00000024.png
RU-2768076-C1,METHOD FOR HEAT TREATMENT OF CUCRZR BRONZE USED IN THE MANUFACTURE OF PRODUCTS WITH BERYLLIUM CLADDING AND BIMETALLIC COMPOUND CuCrZr/316L(N) ,"Российская Федерация от имени которой выступает Государственная корпорация по атомной энергии ""Росатом"" (Госкорпорация ""Росатом"")","Павел Юрьевич Пискарев, Александр Андреевич Герваш, Игорь Всеволодович Мазуль, Андрей Юрьевич Огурский, Владимир Вячеславович Рузанов",2020-10-05,2020-10-05,2022-03-23,2022-03-23,https://patents.google.com/patent/RU2768076C1/en,https://patentimages.storage.googleapis.com/9c/c6/f3/f286e838ab3f8e/00000002.png
CN-112309588-A,Resonance magnetic disturbance coil suitable for magnetic confinement fusion device and implementation method ,中国科学院合肥物质科学研究院,"廖亮, 梁云峰, 张华祥, 刘少承, 孙有文, 辑翔, 高翔",2020-10-12,2020-10-12,2021-02-02,,https://patents.google.com/patent/CN112309588A/en,https://patentimages.storage.googleapis.com/00/85/71/e4e827e20ccc4e/HDA0002719530280000011.png
CN-112309588-B,Resonance magnetic disturbance coil suitable for magnetic confinement fusion device and implementation method ,中国科学院合肥物质科学研究院,"廖亮, 梁云峰, 张华祥, 刘少承, 孙有文, 辑翔, 高翔",2020-10-12,2020-10-12,2022-10-21,2022-10-21,https://patents.google.com/patent/CN112309588B/en,https://patentimages.storage.googleapis.com/2a/b2/5c/f45749f0fbccfb/HDA0002719530280000011.png
CN-112002440-A,Device for replacing linear plasma source ,大连理工大学,"桑超峰, 王越, 孙长江, 叶灏, 王奇",2020-10-14,2020-10-14,2020-11-27,,https://patents.google.com/patent/CN112002440A/en,https://patentimages.storage.googleapis.com/6c/70/ff/212de9128efa48/201014163549.png
CN-112304586-B,EAST divertor resistance characteristic test and purging efficiency test system and method ,中国科学院合肥物质科学研究院,"李炜葆, 胡建生, 杨雷, 傅鹏, 朱黎黎, 郭斌",2020-10-19,2020-10-19,2023-03-14,2023-03-14,https://patents.google.com/patent/CN112304586B/en,https://patentimages.storage.googleapis.com/d5/c3/39/2df76d823d1e5d/HDA0002731355820000011.png
CN-112304586-A,EAST divertor resistance characteristic test and purging efficiency test system and method ,中国科学院合肥物质科学研究院,"李炜葆, 胡建生, 杨雷, 傅鹏, 朱黎黎, 郭斌",2020-10-19,2020-10-19,2021-02-02,,https://patents.google.com/patent/CN112304586A/en,https://patentimages.storage.googleapis.com/f4/ca/dc/7b74506b3c3644/HDA0002731355820000011.png
GB-202016618-D0,High temperature superconductor field coil ,Tokamak Energy Ltd,,2020-10-20,2020-10-20,2020-12-02,,https://patents.google.com/patent/GB202016618D0/en,
GB-2600110-A,High temperature superconductor field coil ,Tokamak Energy Ltd,Slade Robert,2020-10-20,2020-10-20,2022-04-27,,https://patents.google.com/patent/GB2600110A/en,
CN-112259261-A,Fusion reactor water-cooling liquid lithium lead tritium production blanket module shunting system ,核工业西南物理研究院,"武兴华, 王晓宇, 曹启祥, 王俊, 许发勇",2020-10-23,2020-10-23,2021-01-22,,https://patents.google.com/patent/CN112259261A/en,https://patentimages.storage.googleapis.com/9e/40/3c/c0edc232e10fcf/HDA0002739559620000011.png
CN-112259261-B,Fusion reactor water-cooling liquid lithium lead tritium production blanket module shunting system ,核工业西南物理研究院,"武兴华, 王晓宇, 曹启祥, 王俊, 许发勇",2020-10-23,2020-10-23,2022-05-17,2022-05-17,https://patents.google.com/patent/CN112259261B/en,https://patentimages.storage.googleapis.com/aa/01/b7/c4f6b3c76785ee/HDA0002739559620000011.png
RU-202278-U1,Electrical connection unit of the blanket module with the vacuum vessel of the thermonuclear reactor ,"Российская Федерация, от имени которой выступает Государственная корпорация по атомной энергии ""Росатом""","Владимир Юрьевич Колганов, Иван Игоревич Поддубный",2020-10-30,2020-10-30,2021-02-09,2021-02-09,https://patents.google.com/patent/RU202278U1/en,https://patentimages.storage.googleapis.com/98/fa/6a/088001afbccd81/00000002.png
CN-112331365-B9,Fusion dust stereo imaging system with single observation window assembled on tokamak ,苏州大学,冯岩,2020-11-02,2020-11-02,2023-02-07,2023-02-07,https://patents.google.com/patent/CN112331365B9/en,https://patentimages.storage.googleapis.com/c4/4d/b6/87714854b98406/HDA0002757014430000011.png
CN-112331365-B,Fusion dust stereo imaging system with single observation window assembled on Tomaka ,苏州大学,冯岩,2020-11-02,2020-11-02,2022-10-18,2022-10-18,https://patents.google.com/patent/CN112331365B/en,https://patentimages.storage.googleapis.com/0d/51/bc/0c522d6178fe43/HDA0002757014430000011.png
CN-112331365-A,Fusion dust stereo imaging system with single observation window ,苏州大学,冯岩,2020-11-02,2020-11-02,2021-02-05,,https://patents.google.com/patent/CN112331365A/en,https://patentimages.storage.googleapis.com/10/5d/04/7fb9ce419f0653/HDA0002757014430000011.png
CN-112259262-A,X-ray diffraction imaging double-crystal spectrometer ,重庆邮电大学,"黎淼, 姚童, 张彦琦, 刘萍, 牟晓霜, 王玺",2020-11-05,2020-11-05,2021-01-22,,https://patents.google.com/patent/CN112259262A/en,https://patentimages.storage.googleapis.com/46/16/60/a12d88eadf1059/HDA0002763271940000011.png
CN-112420221-B,Fusion reactor divertor structure convenient for front remote operation and maintenance ,中国科学院合肥物质科学研究院,"彭学兵, 刘鹏, 卯鑫, 程勇, 陆坤, 宋伟, 钱新元",2020-11-10,2020-11-10,2023-02-03,2023-02-03,https://patents.google.com/patent/CN112420221B/en,https://patentimages.storage.googleapis.com/c1/a6/8e/0dca292d13ed8d/HDA0002770391250000011.png
CN-112420221-A,Fusion reactor divertor structure convenient to front teleoperation is maintained ,中国科学院合肥物质科学研究院,"彭学兵, 刘鹏, 卯鑫, 程勇, 陆坤, 宋伟, 钱新元",2020-11-10,2020-11-10,2021-02-26,,https://patents.google.com/patent/CN112420221A/en,https://patentimages.storage.googleapis.com/5a/68/44/dc359013fbc50a/HDA0002770391250000011.png
CN-114974616-A,Sealed explosion-ignition nuclear fusion heating device ,陈军,"陈军, 陈乾功",2020-11-10,2020-11-10,2022-08-30,,https://patents.google.com/patent/CN114974616A/en,https://patentimages.storage.googleapis.com/1c/db/71/91f83264babb77/HSA0000225311020000011.png
CN-112530606-B,Automatic impurity gas accelerated mixing system and gas accelerated mixing control method ,核工业西南物理研究院,"肖国梁, 冯北滨, 陈程远, 钟武律, 段旭如",2020-11-11,2020-11-11,2022-07-26,2022-07-26,https://patents.google.com/patent/CN112530606B/en,https://patentimages.storage.googleapis.com/f6/5a/5c/f6b02d6f86d10e/HDA0002773268630000011.png
CN-112530606-A,Automatic impurity gas accelerated mixing system and gas accelerated mixing control method ,核工业西南物理研究院,"肖国梁, 冯北滨, 陈程远, 钟武律, 段旭如",2020-11-11,2020-11-11,2021-03-19,,https://patents.google.com/patent/CN112530606A/en,https://patentimages.storage.googleapis.com/48/19/16/9765308631ca72/HDA0002773268630000011.png
CN-112366007-B,Personal safety interlocking system for tokamak device ,核工业西南物理研究院,"孙江, 夏凡, 吴豪, 马瑞, 王金, 兰荆涛",2020-11-11,2020-11-11,2023-01-24,2023-01-24,https://patents.google.com/patent/CN112366007B/en,https://patentimages.storage.googleapis.com/95/e7/4a/069937ac33d54f/HDA0002772180690000011.png
CN-112366007-A,Personal safety interlocking system for tokamak device ,核工业西南物理研究院,"孙江, 夏凡, 吴豪, 马瑞, 王金, 兰荆涛",2020-11-11,2020-11-11,2021-02-12,,https://patents.google.com/patent/CN112366007A/en,https://patentimages.storage.googleapis.com/27/00/44/11638ac6f94a9e/HDA0002772180690000011.png
CN-112448118-B,Back plate water cooling device suitable for ultrahigh vacuum and strong radiation conditions and processing method ,中国科学院合肥物质科学研究院,"宋云涛, 陈根, 毛玉周, 赵燕平, 童云华, 王永胜",2020-11-16,2020-11-16,2022-08-02,2022-08-02,https://patents.google.com/patent/CN112448118B/en,https://patentimages.storage.googleapis.com/3e/fa/17/5cf459a634c4a3/HDA0002780893970000011.png
CN-112448118-A,Back plate water cooling device suitable for ultrahigh vacuum and strong radiation conditions and processing method ,中国科学院合肥物质科学研究院,"宋云涛, 陈根, 毛玉周, 赵燕平, 童云华, 王永胜",2020-11-16,2020-11-16,2021-03-05,,https://patents.google.com/patent/CN112448118A/en,https://patentimages.storage.googleapis.com/8a/f1/fe/6a433142704f90/HDA0002780893970000011.png
CN-112530605-A,Vertical device supporting mechanism suitable for ultra-high vacuum and strong radiation conditions ,"中国科学院合肥物质科学研究院, 合肥科烨电物理设备制造有限公司","宋云涛, 陈根, 童云华, 钟龙, 郑翔宇, 王永胜",2020-11-16,2020-11-16,2021-03-19,,https://patents.google.com/patent/CN112530605A/en,https://patentimages.storage.googleapis.com/4c/5f/4f/d0a4c632a2f267/HDA0002780898040000011.png
GB-202018198-D0,Breeder blanket ,Tokamak Energy Ltd,,2020-11-19,2020-11-19,2021-01-06,,https://patents.google.com/patent/GB202018198D0/en,
RU-203943-U1,DEVICE FOR DISTRIBUTING THE FLOW OF THE COOLANT IN THE IN-HOUSING VOLUME OF THE VACUUM CHAMBER OF THE FUSE-RELATED REACTOR ,"Федеральное государственное бюджетное учреждение ""Национальный исследовательский центр ""Курчатовский институт""","Борис Васильевич Кутеев, Александр Юрьевич Пашков, Юрий Сергеевич Шпанский",2020-11-20,2020-11-20,2021-04-28,2021-04-28,https://patents.google.com/patent/RU203943U1/en,https://patentimages.storage.googleapis.com/c0/2a/00/63dc6b0c907082/00000003.png
CN-112331366-B,Deuterium-tritium fuel storage and supply demonstration system and application ,中国工程物理研究院材料研究所,"罗文华, 寇化秦, 黄旭, 包锦春, 陈长安, 陈利豪, 余洋",2020-11-21,2020-11-21,2022-12-13,2022-12-13,https://patents.google.com/patent/CN112331366B/en,https://patentimages.storage.googleapis.com/73/fa/11/202546957b856c/201121194559.png
CN-112331366-A,Deuterium-tritium fuel storage and supply demonstration system and application ,中国工程物理研究院材料研究所,"罗文华, 寇化秦, 黄旭, 包锦春, 陈长安, 陈利豪, 余洋",2020-11-21,2020-11-21,2021-02-05,,https://patents.google.com/patent/CN112331366A/en,https://patentimages.storage.googleapis.com/d4/4b/cc/f76a388a28c855/201121194559.png
CN-114551201-A,Method for removing boron film in tokamak nuclear fusion device ,新奥科技发展有限公司,"田小让, 赵鑫, 吴超, 张国松, 孟垂舟",2020-11-24,2020-11-24,2022-05-27,,https://patents.google.com/patent/CN114551201A/en,https://patentimages.storage.googleapis.com/1c/1a/24/2288e744c2614a/HDA0002795768070000011.png
CN-112542254-A,Remote leak detection system applied to fusion reactor and leak detection method thereof ,中国科学院合肥物质科学研究院,"元京升, 王雅婷, 左桂忠, 庄会东, 黄明, 胡建生",2020-11-24,2020-11-24,2021-03-23,,https://patents.google.com/patent/CN112542254A/en,https://patentimages.storage.googleapis.com/c0/d1/e0/7885d71ad39d43/HDA0002796995950000011.png
CN-112351667-A,Water-cooling magnetostatic shielding protection device for case in nuclear environment ,中国科学院合肥物质科学研究院,"曹宏睿, 赵金龙, 陈开云, 胡立群",2020-11-24,2020-11-24,2021-02-09,,https://patents.google.com/patent/CN112351667A/en,https://patentimages.storage.googleapis.com/3d/ab/4c/44f2dd78c1a25d/HDA0002796172350000011.png
GB-202018609-D0,A method and passageway for a superconducting cable ,United Kingdom Atomic Energy Authority,,2020-11-26,2020-11-26,2021-01-13,,https://patents.google.com/patent/GB202018609D0/en,
GB-2601332-A,A method and passageway for a superconducting cable ,United Kingdom Atomic Energy Authority,Sharratt Rob,2020-11-26,2020-11-26,2022-06-01,,https://patents.google.com/patent/GB2601332A/en,
EP-4006919-A1,Encapsulated pebble fuel ,United Kingdom Atomic Energy Authority,"Francisco Jose Calvo PLAZA, Jorge Fradera FERNANDEZ, Sergio Sadaba CIPRIAIN, Samuel HA",2020-11-26,2020-11-26,2022-06-01,,https://patents.google.com/patent/EP4006919A1/en,https://patentimages.storage.googleapis.com/8e/11/37/769b5fabf069a1/imgf0001.png
CN-112599259-A,Fusion-fission hybrid reactor transmutation fuel assembly ,中国核电工程有限公司,"邵增, 刘国明, 陈添, 于淼, 易璇, 霍小东, 杨海峰, 王红霞, 张成龙, 费钧天, 李想",2020-11-27,2020-11-27,2021-04-02,,https://patents.google.com/patent/CN112599259A/en,https://patentimages.storage.googleapis.com/32/15/15/35524222683ed7/HDA0002803928890000011.png
CN-112599282-A,Fusion reactor cladding for producing Pu-238 isotope ,中国核电工程有限公司,"田英男, 王晓霞, 李晓静, 米爱军, 王炳衡, 高桂玲, 张普忠",2020-11-27,2020-11-27,2021-04-02,,https://patents.google.com/patent/CN112599282A/en,https://patentimages.storage.googleapis.com/f6/e4/cd/83c8a406a0d6be/HDA0002801934440000011.png
CN-112489822-A,Cladding maintenance transfer mechanism for nuclear fusion device ,"中国科学院合肥物质科学研究院, 合肥中科艾帝尔机器人技术有限公司","赵文龙, 程勇, 李俊炜, 杨松竹, 张宇, 王超, 潘洪涛, 张俊, 程羊, 陈思",2020-11-27,2020-11-27,2021-03-12,,https://patents.google.com/patent/CN112489822A/en,https://patentimages.storage.googleapis.com/25/50/71/5eeafaa356710c/HDA0002804328650000011.png
CN-112489821-A,Divertor annular transfer system for nuclear fusion device maintenance ,"中国科学院合肥物质科学研究院, 合肥中科艾帝尔机器人技术有限公司","宋云涛, 赵文龙, 杨松竹, 程勇, 王超, 李俊炜, 潘洪涛, 郝志伟, 程羊, 陈思",2020-11-27,2020-11-27,2021-03-12,,https://patents.google.com/patent/CN112489821A/en,https://patentimages.storage.googleapis.com/af/f6/22/17757e43b3237a/HDA0002802579510000011.png
CN-112599282-B,Fusion reactor cladding for producing Pu-238 isotope ,中国核电工程有限公司,"田英男, 王晓霞, 李晓静, 米爱军, 王炳衡, 高桂玲, 张普忠",2020-11-27,2020-11-27,2022-11-25,2022-11-25,https://patents.google.com/patent/CN112599282B/en,https://patentimages.storage.googleapis.com/43/0d/f5/8e6952142de501/HDA0002801934440000011.png
CN-112489820-A,Multifunctional maintenance platform for nuclear fusion device ,"中国科学院合肥物质科学研究院, 合肥中科艾帝尔机器人技术有限公司","赵文龙, 程勇, 王超, 李俊炜, 杨松竹, 张宇, 潘洪涛, 张俊, 程羊, 陈思",2020-11-27,2020-11-27,2021-03-12,,https://patents.google.com/patent/CN112489820A/en,https://patentimages.storage.googleapis.com/49/2b/43/fec597fb7637aa/HDA0002802577570000011.png
CN-112599259-B,Fusion-fission hybrid reactor transmutation fuel assembly ,中国核电工程有限公司,"邵增, 刘国明, 陈添, 于淼, 易璇, 霍小东, 杨海峰, 王红霞, 张成龙, 费钧天, 李想",2020-11-27,2020-11-27,2023-11-24,2023-11-24,https://patents.google.com/patent/CN112599259B/en,
CN-112397206-A,Magnetic compression device and method for field inversion plasma ,华中科技大学,"潘垣, 彭越, 王之江, 饶波, 张明, 李黎, 吕以亮, 陈志鹏, 丁永华",2020-11-30,2020-11-30,2021-02-23,,https://patents.google.com/patent/CN112397206A/en,https://patentimages.storage.googleapis.com/9d/33/1d/23cc2a61151fec/HDA0002806949630000011.png
CN-112397206-B,Magnetic compression device and method for field-reaction plasma ,华中科技大学,"潘垣, 彭越, 王之江, 饶波, 张明, 李黎, 吕以亮, 陈志鹏, 丁永华",2020-11-30,2020-11-30,2023-05-09,2023-05-09,https://patents.google.com/patent/CN112397206B/en,https://patentimages.storage.googleapis.com/b7/51/51/7d369d2b585325/HDA0002806949630000011.png
GB-2601748-A,In-situ metal deposition in a tokamak ,Tokamak Energy Ltd,Bamber Rob,2020-12-08,2020-12-08,2022-06-15,,https://patents.google.com/patent/GB2601748A/en,
GB-202019269-D0,In-situ metal deposition in a tokamak ,Tokamak Energy Ltd,,2020-12-08,2020-12-08,2021-01-20,,https://patents.google.com/patent/GB202019269D0/en,
CN-112509714-A,Axial compression fusion device and method based on field inversion shape plasma ,中国科学技术大学,"廖晖, 孙玄",2020-12-09,2020-12-09,2021-03-16,,https://patents.google.com/patent/CN112509714A/en,https://patentimages.storage.googleapis.com/8a/22/37/c55d372b4c04a2/HDA0002824510680000011.png
CN-114620505-A,"Material conveying device, material injection device and fusion reaction device ",新奥科技发展有限公司,"赵鑫, 吴超",2020-12-10,2020-12-10,2022-06-14,,https://patents.google.com/patent/CN114620505A/en,https://patentimages.storage.googleapis.com/ff/72/ce/9224563a40aaa9/HDA0002829837720000011.png
FR-3117661-A1,Method for automatically adjusting an ion cyclotron resonance heating system of a thermonuclear reactor ,Excem,"Frédéric Broydé, Evelyne Clavelier",2020-12-14,2020-12-14,2022-06-17,,https://patents.google.com/patent/FR3117661A1/en,
FR-3117661-B1,Method for automatically adjusting an ion cyclotron resonance heating system of a thermonuclear reactor ,Excem,"Frédéric Broydé, Evelyne Clavelier",2020-12-14,2020-12-14,2022-11-04,2022-11-04,https://patents.google.com/patent/FR3117661B1/en,
GB-202019903-D0,On the design of a composite hybride-metal to accommodate hydride decomposition ,Tokamak Energy Ltd,,2020-12-16,2020-12-16,2021-01-27,,https://patents.google.com/patent/GB202019903D0/en,
CN-112559075-B,IOC remote control system ,核工业西南物理研究院,"夏凡, 吴豪",2020-12-18,2020-12-18,2022-02-01,2022-02-01,https://patents.google.com/patent/CN112559075B/en,https://patentimages.storage.googleapis.com/fd/4b/3e/f8891cbd217b71/HDA0002845550370000011.png
CN-112559075-A,IOC remote control system ,核工业西南物理研究院,"夏凡, 吴豪",2020-12-18,2020-12-18,2021-03-26,,https://patents.google.com/patent/CN112559075A/en,https://patentimages.storage.googleapis.com/9c/66/8f/ba3b1a69f313a1/HDA0002845550370000011.png
GB-202020283-D0,Divertor cooling ,Tokamak Energy Ltd,,2020-12-21,2020-12-21,2021-02-03,,https://patents.google.com/patent/GB202020283D0/en,
CN-112783033-B,Magnetic confinement nuclear fusion plasma edge local area mode real-time control system and method ,核工业西南物理研究院,"张轶泼, 钟武律, 孙平",2020-12-30,2020-12-30,2022-08-19,2022-08-19,https://patents.google.com/patent/CN112783033B/en,https://patentimages.storage.googleapis.com/9c/2a/e8/065273d0ab55fe/HDA0002872455540000011.png
CN-112783033-A,Magnetic confinement nuclear fusion plasma edge local area mode real-time control system and method ,核工业西南物理研究院,"张轶泼, 钟武律, 孙平",2020-12-30,2020-12-30,2021-05-11,,https://patents.google.com/patent/CN112783033A/en,https://patentimages.storage.googleapis.com/cb/3b/34/1de0587b4bdb05/HDA0002872455540000011.png
CN-112786273-A,Star simulator magnet based on cubic permanent magnet block and optimal arrangement method thereof ,中国科学院合肥物质科学研究院,"徐国盛, 陈德鸿, 陆志远, 张翔宇, 陈良, 叶民友, 颜宁, 伍兴权",2020-12-31,2020-12-31,2021-05-11,,https://patents.google.com/patent/CN112786273A/en,https://patentimages.storage.googleapis.com/a8/f0/d6/bed4141540b3a3/HDA0002878759240000011.png
CN-112837837-A,"Arrangement method of Tokamak host factory buildings, factory buildings and intermediate factory buildings ",中国核电工程有限公司,"谷振杰, 薛静, 王振中, 杨青巍, 吴巧英, 贝晨, 苏锦成, 贾小攀, 赵晓山, 褚松良, 樊彦芳",2020-12-31,2020-12-31,2021-05-25,,https://patents.google.com/patent/CN112837837A/en,https://patentimages.storage.googleapis.com/ce/b2/ca/e1353f852656c6/HDA0002879732080000011.png
CN-112786273-B,Star simulator magnet based on cubic permanent magnet block and optimal arrangement method thereof ,中国科学院合肥物质科学研究院,"徐国盛, 陈德鸿, 陆志远, 张翔宇, 陈良, 叶民友, 颜宁, 伍兴权",2020-12-31,2020-12-31,2022-09-02,2022-09-02,https://patents.google.com/patent/CN112786273B/en,https://patentimages.storage.googleapis.com/3a/15/7d/5482e757380f64/HDA0002878759240000011.png
CN-112733363-A,Simulation method for three-dimensional full-space plasma response in EAST tokamak ,大连理工大学,"刘桐, 王正汹, 王丰",2021-01-11,2021-01-11,2021-04-30,,https://patents.google.com/patent/CN112733363A/en,https://patentimages.storage.googleapis.com/1e/b7/cf/a4aeed00c30bf6/HDA0002891812620000011.png
CN-112733363-B,Simulation method for three-dimensional full-space plasma response in EAST tokamak ,大连理工大学,"刘桐, 王正汹, 王丰",2021-01-11,2021-01-11,2022-09-20,2022-09-20,https://patents.google.com/patent/CN112733363B/en,https://patentimages.storage.googleapis.com/17/70/52/623f5b1bd4fe26/HDA0002891812620000011.png
RU-203062-U1,Device for fastening the blanket module on the vacuum vessel of a thermonuclear reactor ,"Российская Федерация, от имени которой выступает Государственная корпорация по атомной энергии ""Росатом""","Владимир Юрьевич Колганов, Мария Сергеевна Лебедева",2021-01-11,2021-01-11,2021-03-22,2021-03-22,https://patents.google.com/patent/RU203062U1/en,https://patentimages.storage.googleapis.com/67/13/f4/8546637921830f/00000002.png
AU-2021209064-A1,System and methods for forming and maintaining high energy and temperature FRC plasma via spheromak merging and neutral beam injection ,"Tae Technologies, Inc.","Hiroshi GOTA, Toshiki Tajima",2020-01-13,2021-01-13,2022-08-04,,https://patents.google.com/patent/AU2021209064A1/en,
JP-2023512457-A,Systems and methods for forming and sustaining high-energy high-temperature FRC plasmas via spheromak fusion and neutral beam injection ,ティーエーイー テクノロジーズ， インコーポレイテッド,"博司 郷田, トシキ タジマ，",2020-01-13,2021-01-13,2023-03-27,,https://patents.google.com/patent/JP2023512457A/en,https://patentimages.storage.googleapis.com/32/cc/bf/ff2f9c28038497/2023512457000003.png
MX-2022008660-A,System and methods for forming and maintaining high energy and temperature frc plasma via spheromak merging and neutral beam injection. ,Tae Tech Inc,"Toshiki Tajima, Hiroshi Gota",2020-01-13,2021-01-13,2022-08-10,,https://patents.google.com/patent/MX2022008660A/en,
EP-4091411-A4,System and methods for forming and maintaining high energy and temperature frc plasma via spheromak merging and neutral beam injection ,Tae Tech Inc,"Hiroshi Gota, Toshiki Tajima",2020-01-13,2021-01-13,2024-01-17,,https://patents.google.com/patent/EP4091411A4/en,
BR-112022013552-A2,SYSTEM AND METHODS FOR FORMATION AND MAINTENANCE OF HIGH ENERGY AND TEMPERATURE FRC PLASMA BY MEANS OF SPHERM FUSION AND NEUTRAL BEAM INJECTION ,Tae Tech Inc,"Gota Hiroshi, Tajima Toshiki",2020-01-13,2021-01-13,2022-09-06,,https://patents.google.com/patent/BR112022013552A2/en,
CN-115380627-A,"System and method for forming and maintaining a high energy, high temperature FRC plasma via spheromak combining and neutral beam implantation ",阿尔法能源技术公司,"乡田博司, T·塔吉马",2020-01-13,2021-01-13,2022-11-22,,https://patents.google.com/patent/CN115380627A/en,https://patentimages.storage.googleapis.com/9e/c9/b5/20a1a789b076eb/453884.png
CA-3167556-A1,System and methods for forming and maintaining high energy and temperature frc plasma via spheromak merging and neutral beam injection ,"Tae Technologies, Inc., Hiroshi GOTA, Toshiki Tajima","Hiroshi GOTA, Toshiki Tajima",2020-01-13,2021-01-13,2021-07-22,,https://patents.google.com/patent/CA3167556A1/en,
WO-2021146329-A1,System and methods for forming and maintaining high energy and temperature frc plasma via spheromak merging and neutral beam injection ,"Tae Technologies, Inc.","Hiroshi GOTA, Toshiki Tajima",2020-01-13,2021-01-13,2021-07-22,,https://patents.google.com/patent/WO2021146329A1/en,
EP-4091411-A1,System and methods for forming and maintaining high energy and temperature frc plasma via spheromak merging and neutral beam injection ,"TAE Technologies, Inc.","Hiroshi GOTA, Toshiki Tajima",2020-01-13,2021-01-13,2022-11-23,,https://patents.google.com/patent/EP4091411A1/en,
KR-20220127297-A,Systems and Methods for Forming and Maintaining High Energy and Temperature FRC Plasma via Spheroid Merge and Neutral Beam Injection ,"티에이이 테크놀로지스, 인크.","히로시 고타, 도시키 다지마",2020-01-13,2021-01-13,2022-09-19,,https://patents.google.com/patent/KR20220127297A/en,https://patentimages.storage.googleapis.com/b0/ee/30/d153368552154b/pct00015.png
CN-115432664-A,Large scale production of hydrogen for cheap energy ,王鸿庆,王鸿庆,2021-01-18,2021-01-18,2022-12-06,,https://patents.google.com/patent/CN115432664A/en,https://patentimages.storage.googleapis.com/53/3f/3b/2f05ee489ec970/HSA0000231481640000011.png
CN-115004320-A,Vacuum chamber seal ,第一光融有限公司,"P·霍利根, J·帕金, J·达林, L·卡巴列罗·本迪克森, O·霍尔",2020-01-24,2021-01-22,2022-09-02,,https://patents.google.com/patent/CN115004320A/en,https://patentimages.storage.googleapis.com/70/39/e2/4afaa08b068014/HDA0003759077620000011.png
CN-112687406-A,Ultrahigh vacuum sealing flange structure for non-circular channel of large tokamak vacuum chamber ,核工业西南物理研究院,"侯吉来, 冉红, 宋斌斌, 曹曾, 蔡立君, 黄运聪, 唐乐, 李瑞鋆, 张炜, 蔡潇, 李勇",2020-06-23,2021-01-22,2021-04-20,,https://patents.google.com/patent/CN112687406A/en,https://patentimages.storage.googleapis.com/b5/d9/6e/69e22ca6b4ff35/HDA0002911037270000011.png
US-2023056236-A1,Vacuum chamber seal ,First Light Fusion Limited,"Paul Holligan, James Parkin, Jamie Darling, Luis Caballero Bendixsen, Oliver Hall",2020-01-24,2021-01-22,2023-02-23,,https://patents.google.com/patent/US20230056236A1/en,https://patentimages.storage.googleapis.com/99/8c/41/30845c20ce0601/US20230056236A1-20230223-D00000.png
WO-2021148800-A1,Vacuum chamber seal ,First Light Fusion Limited,"Paul HOLLIGAN, James PARKIN, Jamie DARLING, Luis CABALLERO BENDIXSEN, Oliver HALL",2020-01-24,2021-01-22,2021-07-29,,https://patents.google.com/patent/WO2021148800A1/en,
CN-214705450-U,Ultrahigh vacuum sealing flange structure for non-circular channel of large tokamak vacuum chamber ,核工业西南物理研究院,"侯吉来, 冉红, 宋斌斌, 曹曾, 蔡立君, 黄运聪, 唐乐, 李瑞鋆, 张炜, 蔡潇, 李勇",2020-06-23,2021-01-22,2021-11-12,2021-11-12,https://patents.google.com/patent/CN214705450U/en,https://patentimages.storage.googleapis.com/0d/70/2e/fb28985eadd2da/HDA0002911037060000011.png
EP-4094274-A1,Vacuum chamber seal ,First Light Fusion Limited,"Paul HOLLIGAN, James PARKIN, Jamie DARLING, Luis CABALLERO BENDIXSEN, Oliver HALL",2020-01-24,2021-01-22,2022-11-30,,https://patents.google.com/patent/EP4094274A1/en,
CN-112927824-B,Wide-angle VISAR stripe analysis method based on Legend model ,中国人民解放军火箭军工程大学,"吴宇际, 卢江仁, 王峰, 蔡星会, 余文力, 理玉龙, 王涛, 姬国勋, 高云亮, 王国亮, 石成英, 孙新利",2021-01-27,2021-01-27,2024-01-19,2024-01-19,https://patents.google.com/patent/CN112927824B/en,
CN-112927824-A,Wide-angle VISAR stripe analysis method based on Legendre model ,中国人民解放军火箭军工程大学,"吴宇际, 卢江仁, 王峰, 蔡星会, 余文力, 理玉龙, 王涛, 姬国勋, 高云亮, 王国亮, 石成英, 孙新利",2021-01-27,2021-01-27,2021-06-08,,https://patents.google.com/patent/CN112927824A/en,https://patentimages.storage.googleapis.com/bc/dc/13/3b95e76700e9eb/HDA0002918212340000011.png
GB-2603168-A,Nuclear fusion breeder blanket ,Oxford Sigma Ltd,"p davis Thomas, Musgrove Jonathan",2021-01-29,2021-01-29,2022-08-03,,https://patents.google.com/patent/GB2603168A/en,
